article_url,article_doi,is_cited,num_cit,dataset_url,dataset_id,abstract,citation_reference,notes,tips
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2VR75,doi:10.18739/A2VR75,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2QZ57,doi:10.18739/A2QZ57,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A21W1T,doi:10.18739/A21W1T,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2M81W,doi:10.18739/A2M81W,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/urn:uuid:f89adfb5-27c4-4d4e-89a8-239835b9d479,urn:uuid:f89adfb5-27c4-4d4e-89a8-239835b9d479,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2GG0B,doi:10.18739/A2GG0B,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A23817,doi:10.18739/A23817,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2Q873,doi:10.18739/A2Q873,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2ZJ8D,doi:10.18739/A2ZJ8D,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2KP3G,doi:10.18739/A2KP3G,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A29R6T,doi:10.18739/A29R6T,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2FW1J,doi:10.18739/A2FW1J,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A26247,doi:10.18739/A26247,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2BK4N,doi:10.18739/A2BK4N,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2XJ9G,doi:10.18739/A2XJ9G,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2F57K,doi:10.18739/A2F57K,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2SR7J,doi:10.18739/A2SR7J,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A29C61,doi:10.18739/A29C61,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2P236,doi:10.18739/A2P236,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2628R,doi:10.18739/A2628R,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2J82N,doi:10.18739/A2J82N,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2RP31,doi:10.18739/A2RP31,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A22C6V,doi:10.18739/A22C6V,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2WJ8S,doi:10.18739/A2WJ8S,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A25573,doi:10.18739/A25573,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A21K4V,doi:10.18739/A21K4V,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2VW18,doi:10.18739/A2VW18,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2QP3Q,doi:10.18739/A2QP3Q,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2MK44,doi:10.18739/A2MK44,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2GS26,doi:10.18739/A2GS26,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/urn:uuid:ff807dec-7393-4435-aa09-67f40322b81f,urn:uuid:ff807dec-7393-4435-aa09-67f40322b81f,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2K27S,doi:10.18739/A2K27S,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2W87N,doi:10.18739/A2W87N,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2NG5S,doi:10.18739/A2NG5S,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2J297,doi:10.18739/A2J297,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2CW1X,doi:10.18739/A2CW1X,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A28W10,doi:10.18739/A28W10,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2487T,doi:10.18739/A2487T,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A20P36,doi:10.18739/A20P36,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2R293,doi:10.18739/A2R293,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2MG5G,doi:10.18739/A2MG5G,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2FG5X,doi:10.18739/A2FG5X,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2H58K,doi:10.18739/A2H58K,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2CC6N,doi:10.18739/A2CC6N,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A28C4Z,doi:10.18739/A28C4Z,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2BC6B,doi:10.18739/A2BC6B,"Airglow image data of various emissions are stored in .png image format. The filename indicates the observation site (PFRR = Poker Flat Research Range), the observation time (year, month, day, hour, min, and sec) of image acquisition start, and finally the emission identifier follows (for example OH or Na). Please note that this data set is the RAW data and contain the entire set of images obtained during the project period. This include high, medium, and low quality image data. While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly. Otherwise, standard scientific ethic is expected."," While we do not require co-authorship in publications using the data set, we encourage users to contact the PI to make sure the data has been interpreted correctly",,
